sales_record_id,order_id,customer_id,product_key,order_date,ship_date,ship_mode,market,region,quantity,sales,discount,profit,shipping_cost,order_priority,year
42465,CA-2014-128363,702,2769,2014-08-14,2014-08-19,Standard Class,US,South,5,24.0,0.2,9.12,1.86,Medium,2014
42466,JO-2014-9770,124,9053,2014-08-14,2014-08-21,Standard Class,EMEA,EMEA,2,19.0,0.0,0.36,1.84,Low,2014
42467,CA-2014-167542,664,6565,2014-08-14,2014-08-21,Standard Class,US,East,3,18.0,0.2,5.9211,1.81,Low,2014
42468,IT-2014-3101005,743,3800,2014-08-14,2014-08-20,Standard Class,EU,North,1,14.0,0.0,5.16,1.56,Low,2014
42469,RS-2014-4620,144,3840,2014-08-14,2014-08-16,Second Class,EMEA,EMEA,1,35.0,0.0,11.16,1.27,Medium,2014
42470,IN-2014-61813,340,7028,2014-08-14,2014-08-18,Standard Class,APAC,Oceania,4,23.0,0.1,6.9,1.25,Medium,2014
42471,ES-2014-5079145,587,1201,2014-08-14,2014-08-20,Standard Class,EU,North,1,11.0,0.0,0.9,1.18,Low,2014
42472,NI-2014-7000,674,2532,2014-08-14,2014-08-18,Standard Class,Africa,Africa,1,9.0,0.7,-10.377,1.12,High,2014
42473,CA-2014-128363,702,3982,2014-08-14,2014-08-19,Standard Class,US,South,5,15.0,0.2,4.797,0.92,Medium,2014
42474,AG-2014-5620,586,2789,2014-08-14,2014-08-20,Standard Class,Africa,Africa,4,19.0,0.0,8.16,0.8,Medium,2014
42475,CA-2014-100580,117,2612,2014-08-14,2014-08-21,Standard Class,US,West,3,36.0,0.2,11.7078,0.71,Medium,2014
42476,IN-2014-61813,340,659,2014-08-14,2014-08-18,Standard Class,APAC,Oceania,1,7.0,0.1,0.843,0.33,Medium,2014
42477,IN-2014-61813,340,7155,2014-08-14,2014-08-18,Standard Class,APAC,Oceania,4,61.0,0.1,16.248,0.27,Medium,2014
42478,CA-2014-128363,702,2954,2014-08-14,2014-08-19,Standard Class,US,South,2,2.0,0.2,0.4752,0.1,Medium,2014
42479,ES-2014-2128184,375,10466,2014-08-15,2014-08-19,Standard Class,EU,Central,5,,0.0,716.4,198.27,Medium,2014
42480,MX-2014-131765,76,9736,2014-08-15,2014-08-18,Second Class,LATAM,South,7,,0.0,452.76,162.57,High,2014
42481,MX-2014-162152,67,9118,2014-08-15,2014-08-22,Standard Class,LATAM,North,5,465.0,0.0,27.9,55.56,Low,2014
42482,MX-2014-131765,76,3892,2014-08-15,2014-08-18,Second Class,LATAM,South,3,513.0,0.0,0.0,55.45,High,2014
42483,IN-2014-24531,421,5575,2014-08-15,2014-08-19,Standard Class,APAC,North Asia,7,957.0,0.0,191.31,55.35,Medium,2014
42484,IT-2014-3928010,53,1452,2014-08-15,2014-08-16,First Class,EU,Central,3,469.0,0.5,-459.405,52.95,Medium,2014
42485,CA-2014-105921,155,6696,2014-08-15,2014-08-22,Standard Class,US,West,3,418.0,0.2,5.2287,39.44,Low,2014
42486,MX-2014-107055,572,8821,2014-08-15,2014-08-21,Standard Class,LATAM,South,5,860.0,0.0,266.4,39.07,Medium,2014
42487,MX-2014-107055,572,3530,2014-08-15,2014-08-21,Standard Class,LATAM,South,5,415.0,0.0,112.1,27.08,Medium,2014
42488,IT-2014-3928010,53,3991,2014-08-15,2014-08-16,First Class,EU,Central,5,352.0,0.5,-344.775,27.0,Medium,2014
42489,MX-2014-131765,76,8039,2014-08-15,2014-08-18,Second Class,LATAM,South,5,137.0,0.0,61.4,26.73,High,2014
42490,ES-2014-4357731,589,4615,2014-08-15,2014-08-15,Same Day,EU,South,5,111.0,0.0,6.6,26.52,High,2014
42491,ES-2014-3285193,88,10001,2014-08-15,2014-08-16,First Class,EU,South,2,100.0,0.0,6.96,24.18,High,2014
42492,MX-2014-127180,171,7569,2014-08-15,2014-08-21,Standard Class,LATAM,North,5,176.0,0.2,-15.38,22.57,Medium,2014
42493,SY-2014-8680,627,161,2014-08-15,2014-08-19,Standard Class,EMEA,EMEA,1,119.0,0.4,-45.648,19.13,High,2014
42494,ES-2014-2128184,375,3622,2014-08-15,2014-08-19,Standard Class,EU,Central,5,310.0,0.1,-24.195,17.37,Medium,2014
42495,US-2014-130533,67,10467,2014-08-15,2014-08-22,Standard Class,LATAM,South,5,186.0,0.6,-251.1,16.72,Medium,2014
42496,IT-2014-5876251,143,317,2014-08-15,2014-08-18,First Class,EU,Central,4,55.0,0.5,-38.7,15.71,High,2014
42497,MX-2014-131765,76,5671,2014-08-15,2014-08-18,Second Class,LATAM,South,6,113.0,0.0,9.0,15.51,High,2014
42498,IN-2014-36683,699,3215,2014-08-15,2014-08-20,Second Class,APAC,Southeast Asia,4,147.0,0.27,-40.2948,12.48,Medium,2014
42499,MX-2014-120285,117,10468,2014-08-15,2014-08-19,Standard Class,LATAM,Central,5,295.0,0.0,17.7,12.3,Medium,2014
42500,ES-2014-5706242,590,1420,2014-08-15,2014-08-20,Standard Class,EU,South,3,197.0,0.2,56.682,11.35,Medium,2014
42501,MX-2014-107055,572,8443,2014-08-15,2014-08-21,Standard Class,LATAM,South,3,382.0,0.002,41.35404,10.61,Medium,2014
42502,MX-2014-107055,572,10233,2014-08-15,2014-08-21,Standard Class,LATAM,South,2,178.0,0.0,46.16,8.06,Medium,2014
42503,MX-2014-107055,572,10124,2014-08-15,2014-08-21,Standard Class,LATAM,South,3,93.0,0.0,0.0,7.69,Medium,2014
42504,TU-2014-4400,486,5726,2014-08-15,2014-08-19,Standard Class,EMEA,EMEA,4,85.0,0.6,-125.112,7.54,Medium,2014
42505,MX-2014-127180,171,3835,2014-08-15,2014-08-21,Standard Class,LATAM,North,8,163.0,0.0,17.76,7.12,Medium,2014
42506,IT-2014-4203848,262,8319,2014-08-15,2014-08-21,Standard Class,EU,Central,5,92.0,0.0,16.5,6.59,Medium,2014
42507,ID-2014-82694,488,10469,2014-08-15,2014-08-18,Second Class,APAC,Oceania,2,18.0,0.4,-7.728,5.45,Critical,2014
42508,MX-2014-107055,572,7486,2014-08-15,2014-08-21,Standard Class,LATAM,South,5,68.0,0.0,6.0,5.36,Medium,2014
42509,MX-2014-159779,735,4985,2014-08-15,2014-08-20,Standard Class,LATAM,Caribbean,2,50.0,0.0,23.04,5.29,Medium,2014
42510,MX-2014-107055,572,9092,2014-08-15,2014-08-21,Standard Class,LATAM,South,3,48.0,0.0,23.58,4.54,Medium,2014
42511,IN-2014-36683,699,3142,2014-08-15,2014-08-20,Second Class,APAC,Southeast Asia,5,72.0,0.27,15.7605,4.19,Medium,2014
42512,ID-2014-82694,488,7052,2014-08-15,2014-08-18,Second Class,APAC,Oceania,2,28.0,0.4,-1.416,4.16,Critical,2014
42513,IT-2014-4203848,262,9470,2014-08-15,2014-08-21,Standard Class,EU,Central,6,78.0,0.0,36.0,4.14,Medium,2014
42514,IT-2014-4203848,262,6076,2014-08-15,2014-08-21,Standard Class,EU,Central,3,41.0,0.0,8.91,3.79,Medium,2014
42515,MX-2014-107839,568,189,2014-08-15,2014-08-21,Standard Class,LATAM,North,5,41.0,0.0,5.7,3.63,Medium,2014
42516,IN-2014-24531,421,10470,2014-08-15,2014-08-19,Standard Class,APAC,North Asia,2,45.0,0.0,5.4,3.53,Medium,2014
42517,AO-2014-6900,347,5086,2014-08-15,2014-08-22,Standard Class,Africa,Africa,2,39.0,0.0,2.28,3.11,Medium,2014
42518,TU-2014-4400,486,3883,2014-08-15,2014-08-19,Standard Class,EMEA,EMEA,1,56.0,0.6,-26.514,2.55,Medium,2014
42519,CA-2014-169264,755,9919,2014-08-15,2014-08-17,Second Class,US,West,6,17.0,0.0,4.3368,2.26,High,2014
42520,CA-2014-4270,118,6222,2014-08-15,2014-08-16,First Class,Canada,Canada,2,130.0,0.0,30.0,1.81,Medium,2014
42521,IT-2014-3928010,53,7644,2014-08-15,2014-08-16,First Class,EU,Central,4,14.0,0.5,-1.44,1.78,Medium,2014
42522,MX-2014-107055,572,370,2014-08-15,2014-08-21,Standard Class,LATAM,South,2,31.0,0.0,13.8,1.77,Medium,2014
42523,ES-2014-5821132,518,4293,2014-08-15,2014-08-19,Standard Class,EU,Central,2,28.0,0.0,5.94,1.72,High,2014
42524,MX-2014-165946,48,2357,2014-08-15,2014-08-22,Standard Class,LATAM,North,2,22.0,0.0,1.76,1.28,Medium,2014
42525,MX-2014-131765,76,2695,2014-08-15,2014-08-18,Second Class,LATAM,South,2,11.0,0.0,3.72,1.13,High,2014
42526,TU-2014-4400,486,7725,2014-08-15,2014-08-19,Standard Class,EMEA,EMEA,2,16.0,0.6,-10.908,1.05,Medium,2014
42527,CA-2014-169264,755,1678,2014-08-15,2014-08-17,Second Class,US,West,2,6.0,0.0,2.8224,0.83,High,2014
42528,ES-2014-2128184,375,436,2014-08-15,2014-08-19,Standard Class,EU,Central,2,14.0,0.0,7.02,0.7,Medium,2014
42529,TU-2014-4400,486,1773,2014-08-15,2014-08-19,Standard Class,EMEA,EMEA,1,6.0,0.6,-7.644,0.46,Medium,2014
42530,MW-2014-1790,551,120,2014-08-15,2014-08-19,Standard Class,EMEA,EMEA,1,11.0,0.0,2.4,0.33,Medium,2014
42531,US-2014-117723,697,3353,2014-08-16,2014-08-19,Second Class,US,East,6,,0.2,-337.806,356.88,High,2014
42532,ID-2014-56983,620,6509,2014-08-16,2014-08-22,Standard Class,APAC,North Asia,4,,0.0,418.92,171.05,Low,2014
42533,ID-2014-56983,620,10471,2014-08-16,2014-08-22,Standard Class,APAC,North Asia,3,,0.3,-220.419,118.06,Low,2014
42534,MX-2014-119508,590,7074,2014-08-16,2014-08-21,Standard Class,LATAM,South,3,726.0,0.0,94.32,62.87,Medium,2014
42535,ID-2014-45083,329,5028,2014-08-16,2014-08-19,Second Class,APAC,Southeast Asia,5,719.0,0.55,-143.9175,61.48,Medium,2014
42536,ID-2014-56983,620,332,2014-08-16,2014-08-22,Standard Class,APAC,North Asia,1,458.0,0.0,13.71,60.27,Low,2014
42537,MX-2014-119508,590,6504,2014-08-16,2014-08-21,Standard Class,LATAM,South,5,,0.0,728.1,55.17,Medium,2014
42538,ES-2014-5621218,734,4859,2014-08-16,2014-08-18,First Class,EU,Central,6,300.0,0.0,149.76,54.61,High,2014
42539,ES-2014-5621218,734,10472,2014-08-16,2014-08-18,First Class,EU,Central,2,289.0,0.0,23.1,49.27,High,2014
42540,ID-2014-82309,539,10273,2014-08-16,2014-08-21,Standard Class,APAC,Oceania,8,696.0,0.4,-301.632,48.13,Medium,2014
42541,ES-2014-2332714,714,3881,2014-08-16,2014-08-19,Second Class,EU,Central,5,284.0,0.0,42.6,38.76,Medium,2014
42542,CM-2014-2110,9,541,2014-08-16,2014-08-20,Standard Class,Africa,Africa,1,197.0,0.0,17.76,35.8,High,2014
42543,ES-2014-5389384,459,3670,2014-08-16,2014-08-20,Standard Class,EU,South,4,499.0,0.4,33.144,27.9,Medium,2014
42544,US-2014-131912,737,4096,2014-08-16,2014-08-21,Standard Class,LATAM,South,4,205.0,0.4,-23.936,25.76,Medium,2014
42545,ID-2014-56983,620,5102,2014-08-16,2014-08-22,Standard Class,APAC,North Asia,5,209.0,0.0,91.8,23.11,Low,2014
42546,MX-2014-148530,120,8926,2014-08-16,2014-08-21,Standard Class,LATAM,North,3,135.0,0.0,17.58,22.11,High,2014
42547,ES-2014-2332714,714,10466,2014-08-16,2014-08-19,Second Class,EU,Central,3,,0.0,429.84,20.7,Medium,2014
42548,ID-2014-82309,539,10473,2014-08-16,2014-08-21,Standard Class,APAC,Oceania,6,521.0,0.4,-199.764,20.47,Medium,2014
42549,ES-2014-2332714,714,1073,2014-08-16,2014-08-19,Second Class,EU,Central,4,175.0,0.0,12.24,16.95,Medium,2014
42550,IT-2014-4197253,92,6013,2014-08-16,2014-08-17,First Class,EU,Central,2,48.0,0.5,-22.32,16.6,Critical,2014
42551,ID-2014-56983,620,4527,2014-08-16,2014-08-22,Standard Class,APAC,North Asia,3,113.0,0.0,35.1,13.93,Low,2014
42552,ID-2014-82309,539,10474,2014-08-16,2014-08-21,Standard Class,APAC,Oceania,2,154.0,0.4,5.136,12.07,Medium,2014
42553,IT-2014-1331498,578,3320,2014-08-16,2014-08-21,Standard Class,EU,Central,5,114.0,0.5,-39.0,11.27,High,2014
42554,ID-2014-56983,620,6155,2014-08-16,2014-08-22,Standard Class,APAC,North Asia,4,117.0,0.0,33.72,11.27,Low,2014
42555,ID-2014-82309,539,10475,2014-08-16,2014-08-21,Standard Class,APAC,Oceania,4,297.0,0.4,-143.808,10.13,Medium,2014
42556,ES-2014-2332714,714,6601,2014-08-16,2014-08-19,Second Class,EU,Central,3,88.0,0.0,30.78,9.93,Medium,2014
42557,ID-2014-82309,539,10458,2014-08-16,2014-08-21,Standard Class,APAC,Oceania,4,106.0,0.4,-56.328,9.89,Medium,2014
42558,MX-2014-110702,615,5216,2014-08-16,2014-08-20,Standard Class,LATAM,Central,2,113.0,0.4,-34.016,9.71,Medium,2014
42559,MX-2014-148530,120,6006,2014-08-16,2014-08-21,Standard Class,LATAM,North,2,46.0,0.0,7.76,8.38,High,2014
42560,MX-2014-119508,590,3025,2014-08-16,2014-08-21,Standard Class,LATAM,South,9,171.0,0.0,46.08,7.24,Medium,2014
42561,CA-2014-144883,783,851,2014-08-16,2014-08-20,Standard Class,US,Central,8,50.0,0.0,23.184,6.07,High,2014
42562,ES-2014-2332714,714,3779,2014-08-16,2014-08-19,Second Class,EU,Central,2,61.0,0.0,18.42,5.4,Medium,2014
42563,IN-2014-74476,582,6531,2014-08-16,2014-08-21,Second Class,APAC,Southeast Asia,3,58.0,0.17,2.0925,5.39,Medium,2014
42564,MX-2014-110702,615,7746,2014-08-16,2014-08-20,Standard Class,LATAM,Central,3,66.0,0.4,3.252,5.02,Medium,2014
42565,QA-2014-6810,338,8636,2014-08-16,2014-08-17,First Class,EMEA,EMEA,1,20.0,0.0,8.91,4.93,High,2014
42566,ES-2014-5621218,734,10053,2014-08-16,2014-08-18,First Class,EU,Central,2,34.0,0.0,13.8,4.6,High,2014
42567,QA-2014-6810,338,2484,2014-08-16,2014-08-17,First Class,EMEA,EMEA,2,58.0,0.0,16.86,3.46,High,2014
42568,IN-2014-34786,447,1593,2014-08-16,2014-08-20,Standard Class,APAC,Southeast Asia,2,23.0,0.0,10.98,2.85,High,2014
42569,ID-2014-45083,329,6120,2014-08-16,2014-08-19,Second Class,APAC,Southeast Asia,5,39.0,0.45,-12.7575,2.79,Medium,2014
42570,ES-2014-1615264,261,5494,2014-08-16,2014-08-21,Standard Class,EU,South,5,33.0,0.0,8.55,2.24,Medium,2014
42571,IN-2014-74476,582,3074,2014-08-16,2014-08-21,Second Class,APAC,Southeast Asia,7,48.0,0.47,-12.7449,2.09,Medium,2014
42572,CA-2014-138548,615,934,2014-08-16,2014-08-22,Standard Class,US,East,2,98.0,0.0,25.4384,1.87,Medium,2014
42573,ES-2014-5389384,459,5200,2014-08-16,2014-08-20,Standard Class,EU,South,3,33.0,0.0,12.96,1.81,Medium,2014
42574,MX-2014-119508,590,3057,2014-08-16,2014-08-21,Standard Class,LATAM,South,3,23.0,0.0,6.6,1.6,Medium,2014
42575,ID-2014-45083,329,7328,2014-08-16,2014-08-19,Second Class,APAC,Southeast Asia,3,23.0,0.45,2.0025,1.25,Medium,2014
42576,ES-2014-5621218,734,3044,2014-08-16,2014-08-18,First Class,EU,Central,3,12.0,0.0,1.08,0.88,High,2014
42577,CG-2014-8750,568,5914,2014-08-17,2014-08-21,Standard Class,Africa,Africa,2,392.0,0.0,90.12,44.22,Medium,2014
42578,RO-2014-8430,475,9534,2014-08-17,2014-08-19,First Class,EMEA,EMEA,1,143.0,0.0,12.84,17.08,Medium,2014
42579,CA-2014-122987,290,4905,2014-08-17,2014-08-17,Same Day,US,South,4,67.0,0.2,-0.8392,11.8,Medium,2014
42580,CA-2014-122987,290,5635,2014-08-17,2014-08-17,Same Day,US,South,3,13.0,0.7,-11.19,1.35,Medium,2014
42581,CA-2014-118892,232,2993,2014-08-18,2014-08-23,Second Class,US,East,9,,0.3,-630.882,566.65,Medium,2014
42582,US-2014-111423,101,266,2014-08-18,2014-08-20,First Class,US,East,5,896.0,0.2,302.373,203.94,Medium,2014
42583,CA-2014-166093,294,9251,2014-08-18,2014-08-25,Standard Class,US,West,9,,0.0,654.7554,173.07,Medium,2014
42584,ES-2014-3705262,121,532,2014-08-18,2014-08-21,Second Class,EU,Central,3,362.0,0.1,36.171,101.24,Critical,2014
42585,ES-2014-4554406,121,2269,2014-08-18,2014-08-22,Standard Class,EU,Central,7,,0.0,404.67,78.93,Medium,2014
42586,ES-2014-1572368,288,2341,2014-08-18,2014-08-18,Same Day,EU,Central,4,428.0,0.0,106.92,73.29,High,2014
42587,ES-2014-1572368,288,451,2014-08-18,2014-08-18,Same Day,EU,Central,3,225.0,0.1,42.426,47.28,High,2014
42588,ES-2014-3705262,121,2082,2014-08-18,2014-08-21,Second Class,EU,Central,7,191.0,0.0,7.56,46.54,Critical,2014
42589,TZ-2014-1350,305,2004,2014-08-18,2014-08-21,First Class,Africa,Africa,2,518.0,0.0,243.42,42.79,Medium,2014
42590,IT-2014-2405375,319,1216,2014-08-18,2014-08-24,Standard Class,EU,South,5,635.0,0.4,-349.29,38.67,Medium,2014
42591,IN-2014-19820,724,7822,2014-08-18,2014-08-20,First Class,APAC,Central Asia,4,94.0,0.0,1.8,34.8,Critical,2014
42592,CA-2014-166093,294,5320,2014-08-18,2014-08-25,Standard Class,US,West,3,541.0,0.0,140.5482,33.69,Medium,2014
42593,UP-2014-3280,471,10291,2014-08-18,2014-08-22,Standard Class,EMEA,EMEA,4,230.0,0.0,11.4,31.14,High,2014
42594,US-2014-111423,101,2073,2014-08-18,2014-08-20,First Class,US,East,2,463.0,0.1,97.6524,31.13,Medium,2014
42595,IN-2014-67238,30,3671,2014-08-18,2014-08-23,Standard Class,APAC,North Asia,4,496.0,0.0,64.44,28.43,Medium,2014
42596,IN-2014-19820,724,5978,2014-08-18,2014-08-20,First Class,APAC,Central Asia,7,88.0,0.0,0.0,26.93,Critical,2014
42597,MX-2014-133550,527,10476,2014-08-18,2014-08-24,Standard Class,LATAM,North,9,512.0,0.0,86.94,25.83,Medium,2014
42598,MX-2014-137204,336,7673,2014-08-18,2014-08-25,Standard Class,LATAM,Caribbean,5,248.0,0.0,124.1,23.53,Medium,2014
42599,CA-2014-166093,294,483,2014-08-18,2014-08-25,Standard Class,US,West,8,221.0,0.2,77.3696,22.01,Medium,2014
42600,ID-2014-20114,579,2948,2014-08-18,2014-08-22,Second Class,APAC,Southeast Asia,7,265.0,0.27,-58.1742,21.56,Medium,2014
42601,MX-2014-134334,557,6165,2014-08-18,2014-08-23,Standard Class,LATAM,South,5,459.0,0.0,188.3,20.26,Medium,2014
42602,IN-2014-67238,30,8623,2014-08-18,2014-08-23,Standard Class,APAC,North Asia,3,428.0,0.0,111.33,20.26,Medium,2014
42603,IN-2014-67238,30,2023,2014-08-18,2014-08-23,Standard Class,APAC,North Asia,4,326.0,0.0,123.72,17.28,Medium,2014
42604,IT-2014-2448536,593,449,2014-08-18,2014-08-23,Standard Class,EU,Central,3,207.0,0.5,-152.955,16.8,Medium,2014
42605,IN-2014-57151,347,6040,2014-08-18,2014-08-25,Standard Class,APAC,Oceania,4,163.0,0.1,68.664,15.92,Low,2014
42606,IN-2014-67238,30,5954,2014-08-18,2014-08-23,Standard Class,APAC,North Asia,3,187.0,0.0,29.88,14.95,Medium,2014
42607,ES-2014-4554406,121,38,2014-08-18,2014-08-22,Standard Class,EU,Central,7,186.0,0.0,16.59,14.8,Medium,2014
42608,IR-2014-9420,65,7551,2014-08-18,2014-08-25,Standard Class,EMEA,EMEA,2,159.0,0.0,20.58,14.07,Low,2014
42609,CA-2014-151211,717,3275,2014-08-18,2014-08-24,Standard Class,US,South,6,98.0,0.0,9.816,13.93,Low,2014
42610,IN-2014-34842,521,1756,2014-08-18,2014-08-23,Standard Class,APAC,Central Asia,4,268.0,0.0,48.12,12.57,Medium,2014
42611,ES-2014-4554406,121,2648,2014-08-18,2014-08-22,Standard Class,EU,Central,9,244.0,0.0,121.77,11.83,Medium,2014
42612,IN-2014-57151,347,96,2014-08-18,2014-08-25,Standard Class,APAC,Oceania,3,201.0,0.1,64.845,11.33,Low,2014
42613,MX-2014-115091,264,10288,2014-08-18,2014-08-23,Standard Class,LATAM,Central,5,163.0,0.0,60.1,11.26,Medium,2014
42614,ES-2014-5632446,700,6624,2014-08-18,2014-08-20,Second Class,EU,Central,2,86.0,0.1,22.08,10.99,High,2014
42615,CA-2014-151211,717,1094,2014-08-18,2014-08-24,Standard Class,US,South,3,103.0,0.0,48.3771,10.69,Low,2014
42616,MX-2014-145156,776,2268,2014-08-18,2014-08-23,Second Class,LATAM,Central,6,74.0,0.4,4.92,10.65,High,2014
42617,ES-2014-1572368,288,1683,2014-08-18,2014-08-18,Same Day,EU,Central,3,85.0,0.0,0.0,10.37,High,2014
42618,IN-2014-61211,323,7621,2014-08-18,2014-08-23,Standard Class,APAC,Central Asia,9,178.0,0.0,21.33,10.32,Medium,2014
42619,ES-2014-2796185,501,288,2014-08-18,2014-08-18,Same Day,EU,Central,1,54.0,0.0,12.39,9.43,High,2014
42620,ES-2014-1331794,245,9406,2014-08-18,2014-08-23,Second Class,EU,Central,3,77.0,0.0,33.21,9.12,Medium,2014
42621,ES-2014-5632446,700,243,2014-08-18,2014-08-20,Second Class,EU,Central,5,146.0,0.0,18.9,8.99,High,2014
42622,MX-2014-133550,527,4096,2014-08-18,2014-08-24,Standard Class,LATAM,North,1,85.0,0.0,28.12,8.77,Medium,2014
42623,IT-2014-2405375,319,226,2014-08-18,2014-08-24,Standard Class,EU,South,2,97.0,0.0,29.04,8.09,Medium,2014
42624,IN-2014-14304,603,66,2014-08-18,2014-08-24,Standard Class,APAC,Oceania,1,155.0,0.1,34.437,7.43,Medium,2014
42625,IN-2014-67238,30,1584,2014-08-18,2014-08-23,Standard Class,APAC,North Asia,3,80.0,0.0,5.58,6.82,Medium,2014
42626,MX-2014-115091,264,7756,2014-08-18,2014-08-23,Standard Class,LATAM,Central,3,81.0,0.0,36.24,5.91,Medium,2014
42627,IT-2014-2405375,319,3604,2014-08-18,2014-08-24,Standard Class,EU,South,2,105.0,0.0,19.98,5.56,Medium,2014
42628,CA-2014-166093,294,8000,2014-08-18,2014-08-25,Standard Class,US,West,3,72.0,0.2,8.997,5.04,Medium,2014
42629,UP-2014-3280,471,6478,2014-08-18,2014-08-22,Standard Class,EMEA,EMEA,8,89.0,0.0,6.0,4.96,High,2014
42630,MX-2014-115091,264,9463,2014-08-18,2014-08-23,Standard Class,LATAM,Central,2,67.0,0.0,25.48,4.26,Medium,2014
42631,IT-2014-2405375,319,7029,2014-08-18,2014-08-24,Standard Class,EU,South,3,59.0,0.0,29.61,4.21,Medium,2014
42632,ES-2014-3688258,755,9064,2014-08-18,2014-08-24,Standard Class,EU,North,5,71.0,0.5,-44.1,4.09,Medium,2014
42633,CA-2014-133102,272,5586,2014-08-18,2014-08-25,Standard Class,US,Central,4,39.0,0.8,-99.1032,3.94,Medium,2014
42634,ES-2014-3688258,755,10459,2014-08-18,2014-08-24,Standard Class,EU,North,2,84.0,0.5,-41.94,3.39,Medium,2014
42635,ES-2014-4554406,121,5844,2014-08-18,2014-08-22,Standard Class,EU,Central,1,44.0,0.1,9.777,3.32,Medium,2014
42636,IN-2014-67238,30,1057,2014-08-18,2014-08-23,Standard Class,APAC,North Asia,1,70.0,0.0,7.65,2.98,Medium,2014
42637,CA-2014-133102,272,4999,2014-08-18,2014-08-25,Standard Class,US,Central,4,75.0,0.3,-2.1312,2.72,Medium,2014
42638,UP-2014-3280,471,5855,2014-08-18,2014-08-22,Standard Class,EMEA,EMEA,2,23.0,0.0,9.18,2.56,High,2014
42639,ID-2014-18644,742,2519,2014-08-18,2014-08-22,Standard Class,APAC,Southeast Asia,5,82.0,0.45,-56.5425,2.17,Medium,2014
42640,IT-2014-2405375,319,3306,2014-08-18,2014-08-24,Standard Class,EU,South,3,26.0,0.0,12.06,2.16,Medium,2014
42641,CA-2014-166093,294,2001,2014-08-18,2014-08-25,Standard Class,US,West,2,23.0,0.0,11.68,2.13,Medium,2014
42642,IT-2014-2448536,593,5326,2014-08-18,2014-08-23,Standard Class,EU,Central,4,27.0,0.5,-6.48,1.97,Medium,2014
42643,IT-2014-2405375,319,1719,2014-08-18,2014-08-24,Standard Class,EU,South,1,46.0,0.4,-14.484,1.64,Medium,2014
42644,IT-2014-1229866,121,9436,2014-08-18,2014-08-24,Standard Class,EU,North,4,24.0,0.1,-1.152,1.53,Medium,2014
42645,ES-2014-4554406,121,1511,2014-08-18,2014-08-22,Standard Class,EU,Central,3,18.0,0.0,0.72,1.42,Medium,2014
42646,UP-2014-3280,471,557,2014-08-18,2014-08-22,Standard Class,EMEA,EMEA,1,11.0,0.0,2.97,1.38,High,2014
42647,CA-2014-133102,272,6214,2014-08-18,2014-08-25,Standard Class,US,Central,2,17.0,0.6,-22.2388,1.24,Medium,2014
42648,CA-2014-166093,294,6756,2014-08-18,2014-08-25,Standard Class,US,West,2,9.0,0.0,3.852,1.11,Medium,2014
42649,ES-2014-1331794,245,436,2014-08-18,2014-08-23,Second Class,EU,Central,6,42.0,0.0,21.06,1.05,Medium,2014
42650,EG-2014-1270,668,7128,2014-08-18,2014-08-22,Standard Class,Africa,Africa,1,14.0,0.0,5.4,0.9,Medium,2014
42651,ID-2014-18644,742,563,2014-08-18,2014-08-22,Standard Class,APAC,Southeast Asia,5,31.0,0.15,1.005,0.81,Medium,2014
42652,MX-2014-137204,336,8940,2014-08-18,2014-08-25,Standard Class,LATAM,Caribbean,2,18.0,0.0,6.12,0.73,Medium,2014
42653,MX-2014-137246,285,3847,2014-08-18,2014-08-22,Standard Class,LATAM,Caribbean,3,13.0,0.2,4.116,0.52,Medium,2014
42654,CA-2014-133102,272,3395,2014-08-18,2014-08-25,Standard Class,US,Central,2,6.0,0.2,-1.041,0.39,Medium,2014
42655,CA-2014-166093,294,2790,2014-08-18,2014-08-25,Standard Class,US,West,3,14.0,0.2,4.872,0.33,Medium,2014
42656,CA-2014-133102,272,1041,2014-08-18,2014-08-25,Standard Class,US,Central,3,8.0,0.2,1.002,0.08,Medium,2014
42657,CA-2014-119809,345,1993,2014-08-19,2014-08-26,Standard Class,US,West,9,,0.2,942.8157,203.72,Medium,2014
42658,CA-2014-121027,773,6394,2014-08-19,2014-08-23,Standard Class,US,West,9,,0.0,224.424,142.08,High,2014
42659,IT-2014-3028672,536,1174,2014-08-19,2014-08-25,Standard Class,EU,Central,3,,0.15,-153.36,132.82,Low,2014
42660,ES-2014-5567912,106,6739,2014-08-19,2014-08-23,Standard Class,EU,North,2,,0.0,337.26,125.89,Medium,2014
42661,IN-2014-53651,243,837,2014-08-19,2014-08-22,First Class,APAC,North Asia,2,487.0,0.0,107.22,101.98,Critical,2014
42662,CA-2014-121027,773,5800,2014-08-19,2014-08-23,Standard Class,US,West,2,844.0,0.0,371.316,92.93,High,2014
42663,ES-2014-1694278,487,3670,2014-08-19,2014-08-22,First Class,EU,Central,2,332.0,0.2,99.696,73.08,Critical,2014
42664,CA-2014-119809,345,2997,2014-08-19,2014-08-26,Standard Class,US,West,7,,0.0,290.0058,63.2,Medium,2014
42665,IT-2014-3116089,240,4567,2014-08-19,2014-08-22,First Class,EU,North,4,257.0,0.5,-251.82,58.82,High,2014
42666,IN-2014-48940,137,8823,2014-08-19,2014-08-19,Same Day,APAC,Central Asia,7,362.0,0.0,36.12,50.46,Medium,2014
42667,ID-2014-29004,86,5253,2014-08-19,2014-08-23,Second Class,APAC,North Asia,3,264.0,0.2,23.076,44.36,High,2014
