product_key,product_id,product_name,category,sub_category
10016,TEC-CO-10000777,"Brother Personal Copier, Laser",Technology,Copiers
10017,TEC-PH-10002353,"Samsung Signal Booster, Full Size",Technology,Phones
10018,FUR-CH-10003558,"Hon Swivel Stool, Black",Furniture,Chairs
10019,OFF-PA-10001294,"Enermax Cards & Envelopes, Multicolor",Office Supplies,Paper
10020,FUR-CH-10000568,"Hon Bag Chairs, Black",Furniture,Chairs
10021,OFF-FA-10002683,"Stockwell Staples, Assorted Sizes",Office Supplies,Fasteners
10022,OFF-PA-10001849,"SanDisk Cards & Envelopes, Recycled",Office Supplies,Paper
10023,FUR-FU-10000361,"Eldon Stacking Tray, Duo Pack",Furniture,Furnishings
10024,OFF-FA-10003954,"Stockwell Rubber Bands, Assorted Sizes",Office Supplies,Fasteners
10025,TEC-CO-10004252,"HP Ink, Color",Technology,Copiers
10026,OFF-SU-10001337,"Fiskars Box Cutter, Easy Grip",Office Supplies,Supplies
10027,TEC-MOT-10001244,"Motorola Audio Dock, with Caller ID",Technology,Phones
10028,FUR-CH-10002924,"Novimex Steel Folding Chair, Set of Two",Furniture,Chairs
10029,TEC-CO-10000601,"Brother Ink, Laser",Technology,Copiers
10030,OFF-EN-10002630,"Ames Business Envelopes, Recycled",Office Supplies,Envelopes
10031,OFF-AP-10000653,"Cuisinart Blender, White",Office Supplies,Appliances
10032,TEC-CO-10004343,"HP Wireless Fax, Color",Technology,Copiers
10033,FUR-TEN-10000558,"Tenex Frame, Erganomic",Furniture,Furnishings
10034,OFF-FA-10003799,"Accos Clamps, Metal",Office Supplies,Fasteners
10035,OFF-AP-10003354,"KitchenAid Microwave, White",Office Supplies,Appliances
10036,FUR-TA-10003078,"Hon Training Table, Fully Assembled",Furniture,Tables
10037,TEC-MA-10003953,"Epson Inkjet, Durable",Technology,Machines
10038,FUR-BO-10000895,"Sauder Stackable Bookrack, Pine",Furniture,Bookcases
10039,FUR-FU-10000980,"Advantus Photo Frame, Duo Pack",Furniture,Furnishings
10040,FUR-HON-10003593,"Hon Steel Folding Chair, Adjustable",Furniture,Chairs
10041,TEC-MA-10002981,I.R.I.S IRISCard Anywhere 5 Card Scanner,Technology,Machines
10042,OFF-FA-10001621,"Accos Rubber Bands, 12 Pack",Office Supplies,Fasteners
10043,OFF-PA-10001409,"Green Bar Memo Slips, Multicolor",Office Supplies,Paper
10044,TEC-CO-10003236,Canon Image Class D660 Copier,Technology,Copiers
10045,OFF-LA-10002523,"Smead Removable Labels, Laser Printer Compatible",Office Supplies,Labels
10046,TEC-MA-10004116,"StarTech Inkjet, Wireless",Technology,Machines
10047,FUR-RUB-10004036,"Rubbermaid Stacking Tray, Erganomic",Furniture,Furnishings
10048,FUR-HON-10001627,"Hon Swivel Stool, Adjustable",Furniture,Chairs
10049,FUR-LES-10000874,"Lesro Computer Table, Fully Assembled",Furniture,Tables
10050,FUR-BO-10000892,"Bush Corner Shelving, Mobile",Furniture,Bookcases
10051,TEC-CO-10001629,"Sharp Copy Machine, Color",Technology,Copiers
10052,TEC-AC-10004171,"SanDisk Numeric Keypad, Bluetooth",Technology,Accessories
10053,OFF-PA-10001620,"SanDisk Memo Slips, Recycled",Office Supplies,Paper
10054,FUR-FU-10001902,"Deflect-O Stacking Tray, Durable",Furniture,Furnishings
10055,OFF-EN-10000353,"Jiffy Mailers, with clear poly window",Office Supplies,Envelopes
10056,FUR-HON-10001015,"Hon Training Table, Rectangular",Furniture,Tables
10057,OFF-ST-10002220,"Fellowes File Cart, Blue",Office Supplies,Storage
10058,FUR-FU-10001746,"Advantus Stacking Tray, Durable",Furniture,Furnishings
10059,TEC-MOT-10002855,"Motorola Speaker Phone, with Caller ID",Technology,Phones
10060,OFF-ST-10004159,"Eldon Lockers, Blue",Office Supplies,Storage
10061,TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines
10062,OFF-AR-10001612,"Boston Pens, Easy-Erase",Office Supplies,Art
10063,FUR-HAR-10001374,"Harbour Creations Executive Leather Armchair, Red",Furniture,Chairs
10064,FUR-BO-10000700,"Sauder Floating Shelf Set, Metal",Furniture,Bookcases
10065,OFF-AP-10001815,"Hoover Refrigerator, Black",Office Supplies,Appliances
10066,OFF-EN-10004904,"Cameo Manila Envelope, Set of 50",Office Supplies,Envelopes
10067,FUR-CH-10002373,"Office Star Rocking Chair, Set of Two",Furniture,Chairs
10068,OFF-EN-10000927,"Ames Business Envelopes, Set of 50",Office Supplies,Envelopes
10069,OFF-AP-10003615,"Hamilton Beach Blender, Black",Office Supplies,Appliances
10070,OFF-KIT-10003683,"KitchenAid Stove, Silver",Office Supplies,Appliances
10071,FUR-TA-10004484,"Barricks Wood Table, Adjustable Height",Furniture,Tables
10072,TEC-MA-10003079,"Panasonic Card Printer, Wireless",Technology,Machines
10073,OFF-LA-10000155,"Novimex Round Labels, Alphabetical",Office Supplies,Labels
10074,TEC-BRO-10000348,"Brother Copy Machine, High-Speed",Technology,Copiers
10075,FUR-HON-10004932,"Hon Conference Table, with Bottom Storage",Furniture,Tables
10076,FUR-FU-10001935,"Eldon Light Bulb, Black",Furniture,Furnishings
10077,OFF-FA-10004687,"Advantus Thumb Tacks, Bulk Pack",Office Supplies,Fasteners
10078,OFF-FA-10003450,"Advantus Paper Clips, Metal",Office Supplies,Fasteners
10079,FUR-CH-10000333,"SAFCO Swivel Stool, Black",Furniture,Chairs
10080,TEC-MA-10002316,"Konica Printer, Durable",Technology,Machines
10081,OFF-EAT-10002122,"Eaton Cards & Envelopes, Premium",Office Supplies,Paper
10082,TEC-MA-10004613,"Okidata Phone, White",Technology,Machines
10083,OFF-ACC-10004910,"Accos Rubber Bands, Metal",Office Supplies,Fasteners
10084,TEC-AC-10002842,"Belkin Memory Card, Bluetooth",Technology,Accessories
10085,OFF-LA-10001075,"Hon Removable Labels, Laser Printer Compatible",Office Supplies,Labels
10086,FUR-TA-10003291,"Bevis Computer Table, Fully Assembled",Furniture,Tables
10087,OFF-KIT-10000717,"KitchenAid Toaster, White",Office Supplies,Appliances
10088,TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories
10089,OFF-AVE-10001367,"Avery Legal Exhibit Labels, Alphabetical",Office Supplies,Labels
10090,OFF-CAM-10004271,"Cameo Mailers, Recycled",Office Supplies,Envelopes
10091,OFF-EN-10003176,"Cameo Manila Envelope, Set of 50",Office Supplies,Envelopes
10092,OFF-SU-10000925,"Acme Shears, Easy Grip",Office Supplies,Supplies
10093,OFF-FA-10003542,"Stockwell Staples, Bulk Pack",Office Supplies,Fasteners
10094,TEC-MA-10003607,"Okidata Receipt Printer, Red",Technology,Machines
10095,OFF-ST-10004479,"Eldon Shelving, Industrial",Office Supplies,Storage
10096,TEC-ENE-10000235,"Enermax Mouse, Programmable",Technology,Accessories
10097,OFF-HOO-10002920,"Hoover Stove, Black",Office Supplies,Appliances
10098,OFF-STO-10002042,"Stockwell Staples, Metal",Office Supplies,Fasteners
10099,FUR-FU-10003462,"Rubbermaid Photo Frame, Black",Furniture,Furnishings
10100,OFF-FA-10000146,"Stockwell Rubber Bands, Assorted Sizes",Office Supplies,Fasteners
10101,OFF-KRA-10002441,"Kraft Business Envelopes, Recycled",Office Supplies,Envelopes
10102,FUR-CH-10001021,"Office Star Rocking Chair, Red",Furniture,Chairs
10103,TEC-AC-10002348,"Enermax Memory Card, USB",Technology,Accessories
10104,OFF-AP-10000604,"Hamilton Beach Coffee Grinder, Black",Office Supplies,Appliances
10105,OFF-AP-10003965,"Cuisinart Stove, White",Office Supplies,Appliances
10106,TEC-AC-10001745,"Memorex Flash Drive, Programmable",Technology,Accessories
10107,OFF-AP-10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Office Supplies,Appliances
10108,FUR-BAR-10002710,"Barricks Coffee Table, Adjustable Height",Furniture,Tables
10109,OFF-BI-10004486,"Wilson Jones 3-Hole Punch, Durable",Office Supplies,Binders
10110,TEC-BEL-10003311,"Belkin Keyboard, USB",Technology,Accessories
10111,TEC-MA-10000366,"Epson Card Printer, Red",Technology,Machines
10112,FUR-LES-10003538,"Lesro Coffee Table, Fully Assembled",Furniture,Tables
10113,OFF-SU-10004932,"Stiletto Ruler, Easy Grip",Office Supplies,Supplies
10114,OFF-LA-10000495,"Hon Round Labels, Laser Printer Compatible",Office Supplies,Labels
10115,FUR-SAF-10001322,"Safco Stackable Bookrack, Traditional",Furniture,Bookcases
10116,FUR-CH-10002816,"Harbour Creations Swivel Stool, Adjustable",Furniture,Chairs
10117,OFF-BI-10004146,"Acco Binding Machine, Recycled",Office Supplies,Binders
10118,OFF-BI-10002859,"Acco Binder, Clear",Office Supplies,Binders
10119,OFF-AR-10000799,Col-Erase Pencils with Erasers,Office Supplies,Art
10120,OFF-FA-10001030,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,Fasteners
10121,OFF-EN-10003668,"Ames Business Envelopes, Recycled",Office Supplies,Envelopes
10122,FUR-TA-10000283,"Hon Wood Table, with Bottom Storage",Furniture,Tables
10123,TEC-CAN-10004556,"Canon Fax and Copier, Laser",Technology,Copiers
10124,OFF-SU-10002323,"Elite Shears, Steel",Office Supplies,Supplies
10125,OFF-PA-10001531,"Eaton Parchment Paper, 8.5 x 11",Office Supplies,Paper
10126,TEC-MA-10000154,"Panasonic Receipt Printer, Red",Technology,Machines
10127,FUR-FU-10004096,"Deflect-O Light Bulb, Erganomic",Furniture,Furnishings
10128,OFF-LA-10004312,"Hon File Folder Labels, Laser Printer Compatible",Office Supplies,Labels
10129,FUR-TA-10003641,"Barricks Wood Table, with Bottom Storage",Furniture,Tables
10130,OFF-PA-10002741,Xerox 1980,Office Supplies,Paper
10131,OFF-BRE-10004872,"Breville Blender, Black",Office Supplies,Appliances
10132,FUR-CH-10004792,"SAFCO Swivel Stool, Set of Two",Furniture,Chairs
10133,FUR-FU-10000507,"Tenex Photo Frame, Duo Pack",Furniture,Furnishings
10134,FUR-TA-10002931,"Hon Round Table, with Bottom Storage",Furniture,Tables
10135,OFF-AP-10000258,"Hamilton Beach Blender, Black",Office Supplies,Appliances
10136,FUR-BO-10004648,"Sauder Library with Doors, Pine",Furniture,Bookcases
10137,OFF-EN-10000947,"GlobeWeis Mailers, Security-Tint",Office Supplies,Envelopes
10138,FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings
10139,OFF-PA-10001971,"Eaton Memo Slips, Premium",Office Supplies,Paper
10140,TEC-PH-10004006,Panasonic KX - TS880B Telephone,Technology,Phones
10141,OFF-SU-10001066,"Kleencut Box Cutter, Easy Grip",Office Supplies,Supplies
10142,OFF-PA-10000859,Unpadded Memo Slips,Office Supplies,Paper
10143,OFF-EN-10004206,Multimedia Mailers,Office Supplies,Envelopes
10144,OFF-EN-10001476,"Ames Interoffice Envelope, Set of 50",Office Supplies,Envelopes
10145,OFF-BI-10001927,"Ibico Binding Machine, Durable",Office Supplies,Binders
10146,FUR-CH-10003180,"Novimex Steel Folding Chair, Adjustable",Furniture,Chairs
10147,OFF-EN-10004956,"Kraft Manila Envelope, with clear poly window",Office Supplies,Envelopes
10148,OFF-FA-10002708,"Stockwell Staples, 12 Pack",Office Supplies,Fasteners
10149,FUR-BEV-10001853,"Bevis Computer Table, Adjustable Height",Furniture,Tables
10150,TEC-AC-10000540,"Logitech Mouse, Erganomic",Technology,Accessories
10151,FUR-ADV-10000600,"Advantus Clock, Duo Pack",Furniture,Furnishings
10152,OFF-ST-10001335,"Tenex Trays, Blue",Office Supplies,Storage
10153,OFF-EN-10000606,"Jiffy Peel and Seal, Set of 50",Office Supplies,Envelopes
10154,OFF-BI-10001546,"Acco Index Tab, Clear",Office Supplies,Binders
10155,TEC-MA-10002629,"Konica Inkjet, Wireless",Technology,Machines
10156,OFF-LA-10004969,"Novimex Legal Exhibit Labels, Adjustable",Office Supplies,Labels
10157,OFF-FA-10003716,"OIC Rubber Bands, Metal",Office Supplies,Fasteners
10158,OFF-AR-10004116,"Sanford Sketch Pad, Water Color",Office Supplies,Art
10159,OFF-AR-10004918,"Binney & Smith Pens, Fluorescent",Office Supplies,Art
10160,FUR-FU-10004907,"Advantus Light Bulb, Durable",Furniture,Furnishings
10161,OFF-BI-10002281,"Ibico Binder Covers, Clear",Office Supplies,Binders
10162,TEC-AC-10004696,"Logitech Mouse, Programmable",Technology,Accessories
10163,OFF-AR-10001535,"Binney & Smith Sketch Pad, Blue",Office Supplies,Art
10164,FUR-FU-10003826,"Eldon Door Stop, Duo Pack",Furniture,Furnishings
10165,FUR-FU-10002709,"Advantus Clock, Erganomic",Furniture,Furnishings
10166,FUR-TA-10001642,"Lesro Round Table, Rectangular",Furniture,Tables
10167,FUR-FU-10002069,"Advantus Door Stop, Durable",Furniture,Furnishings
10168,OFF-AP-10003210,"Cuisinart Toaster, White",Office Supplies,Appliances
10169,OFF-LA-10004094,"Avery Removable Labels, 5000 Label Set",Office Supplies,Labels
10170,FUR-ADV-10004223,"Advantus Clock, Black",Furniture,Furnishings
10171,TEC-CO-10001919,"Brother Fax Machine, Color",Technology,Copiers
10172,TEC-PH-10000286,"Motorola Signal Booster, with Caller ID",Technology,Phones
10173,OFF-PA-10001281,Computer Printout Paper with Letter-Trim Fine Perforations,Office Supplies,Paper
10174,OFF-LA-10004055,Color-Coded Legal Exhibit Labels,Office Supplies,Labels
10175,FUR-BO-10002580,"Safco Classic Bookcase, Pine",Furniture,Bookcases
10176,OFF-ST-10002763,"Fellowes Lockers, Wire Frame",Office Supplies,Storage
10177,FUR-DAN-10002741,"Dania Corner Shelving, Pine",Furniture,Bookcases
10178,TEC-OKI-10004199,"Okidata Receipt Printer, White",Technology,Machines
10179,OFF-AR-10000422,Pencil and Crayon Sharpener,Office Supplies,Art
10180,FUR-BUS-10004644,"Bush Library with Doors, Pine",Furniture,Bookcases
10181,TEC-MA-10003486,"StarTech Phone, White",Technology,Machines
10182,TEC-LOG-10001123,"Logitech Memory Card, Bluetooth",Technology,Accessories
10183,FUR-FU-10004049,"Eldon Light Bulb, Erganomic",Furniture,Furnishings
10184,FUR-TA-10003055,"Lesro Round Table, Fully Assembled",Furniture,Tables
10185,OFF-LA-10004411,"Avery File Folder Labels, 5000 Label Set",Office Supplies,Labels
10186,FUR-BO-10002889,"Dania Stackable Bookrack, Pine",Furniture,Bookcases
10187,TEC-MA-10002249,"StarTech Calculator, Wireless",Technology,Machines
10188,TEC-SAN-10004215,"SanDisk Keyboard, Bluetooth",Technology,Accessories
10189,OFF-AP-10003431,"Hamilton Beach Toaster, Red",Office Supplies,Appliances
10190,OFF-PA-10003232,"Green Bar Cards & Envelopes, Recycled",Office Supplies,Paper
10191,TEC-MA-10001411,"Epson Calculator, Wireless",Technology,Machines
10192,TEC-PH-10001754,"Cisco Office Telephone, with Caller ID",Technology,Phones
10193,OFF-CAM-10002734,"Cameo Clasp Envelope, with clear poly window",Office Supplies,Envelopes
10194,OFF-EN-10002034,"Ames Peel and Seal, with clear poly window",Office Supplies,Envelopes
10195,OFF-BI-10000707,"Wilson Jones 3-Hole Punch, Economy",Office Supplies,Binders
10196,FUR-BO-10001436,"Bush Corner Shelving, Traditional",Furniture,Bookcases
10197,TEC-PH-10003486,"Apple Audio Dock, Cordless",Technology,Phones
10198,FUR-HON-10002941,"Hon Swivel Stool, Set of Two",Furniture,Chairs
10199,TEC-AC-10004393,"Belkin Flash Drive, Programmable",Technology,Accessories
10200,OFF-PA-10004433,"Green Bar Parchment Paper, Premium",Office Supplies,Paper
10201,FUR-RUB-10003518,"Rubbermaid Door Stop, Erganomic",Furniture,Furnishings
10202,TEC-MA-10004584,"Epson Calculator, Wireless",Technology,Machines
10203,FUR-TA-10001930,"Bevis Computer Table, with Bottom Storage",Furniture,Tables
10204,OFF-AP-10000136,"Hamilton Beach Refrigerator, White",Office Supplies,Appliances
10205,FUR-SAU-10002167,"Sauder 3-Shelf Cabinet, Metal",Furniture,Bookcases
10206,OFF-FA-10004362,"Stockwell Thumb Tacks, Metal",Office Supplies,Fasteners
10207,FUR-TA-10003690,"Hon Computer Table, Fully Assembled",Furniture,Tables
10208,OFF-BI-10003725,"Cardinal 3-Hole Punch, Economy",Office Supplies,Binders
10209,TEC-AC-10001608,"Memorex Flash Drive, USB",Technology,Accessories
10210,OFF-LA-10003388,Avery 5,Office Supplies,Labels
10211,OFF-AR-10002280,Staples,Office Supplies,Art
10212,OFF-PA-10004379,"Enermax Computer Printout Paper, Premium",Office Supplies,Paper
10213,OFF-EAT-10000854,"Eaton Parchment Paper, Recycled",Office Supplies,Paper
10214,OFF-SU-10002135,"Fiskars Shears, Easy Grip",Office Supplies,Supplies
10215,OFF-FA-10003727,"OIC Rubber Bands, Assorted Sizes",Office Supplies,Fasteners
10216,OFF-NOV-10001753,"Novimex Round Labels, Alphabetical",Office Supplies,Labels
10217,TEC-PH-10004570,"Apple Speaker Phone, Cordless",Technology,Phones
10218,TEC-PH-10001555,"Motorola Signal Booster, Full Size",Technology,Phones
10219,FUR-CH-10000790,"Hon Chairmat, Adjustable",Furniture,Chairs
10220,OFF-FA-10000459,"OIC Paper Clips, 12 Pack",Office Supplies,Fasteners
10221,TEC-CO-10003019,"Brother Fax Machine, High-Speed",Technology,Copiers
10222,OFF-SU-10001512,"Stiletto Shears, Easy Grip",Office Supplies,Supplies
10223,OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes
10224,OFF-FA-10003399,"Accos Paper Clips, Metal",Office Supplies,Fasteners
10225,FUR-BO-10002042,"Bush Classic Bookcase, Metal",Furniture,Bookcases
10226,FUR-CH-10001317,"Harbour Creations Rocking Chair, Red",Furniture,Chairs
10227,OFF-AR-10003281,"Stanley Highlighters, Blue",Office Supplies,Art
10228,OFF-FA-10000474,"OIC Staples, 12 Pack",Office Supplies,Fasteners
10229,OFF-AR-10000205,"BIC Canvas, Easy-Erase",Office Supplies,Art
10230,TEC-PH-10003870,"Samsung Signal Booster, VoIP",Technology,Phones
10231,FUR-BO-10003985,"Sauder Classic Bookcase, Traditional",Furniture,Bookcases
10232,FUR-FU-10000729,"Eldon Clock, Durable",Furniture,Furnishings
10233,OFF-ST-10002822,"Tenex File Cart, Blue",Office Supplies,Storage
10234,FUR-BO-10001872,"Bush Stackable Bookrack, Pine",Furniture,Bookcases
10235,OFF-SU-10000514,"Kleencut Shears, High Speed",Office Supplies,Supplies
10236,OFF-AP-10004499,"Cuisinart Stove, Red",Office Supplies,Appliances
10237,TEC-AC-10003422,"Enermax Keyboard, Programmable",Technology,Accessories
10238,FUR-ADV-10000002,"Advantus Photo Frame, Duo Pack",Furniture,Furnishings
10239,OFF-SU-10003483,"Fiskars Letter Opener, Easy Grip",Office Supplies,Supplies
10240,OFF-AR-10003532,"BIC Pencil Sharpener, Easy-Erase",Office Supplies,Art
10241,FUR-TA-10004711,"Lesro Conference Table, Adjustable Height",Furniture,Tables
10242,OFF-KIT-10003337,"KitchenAid Microwave, Silver",Office Supplies,Appliances
10243,TEC-AC-10000510,"SanDisk Flash Drive, Bluetooth",Technology,Accessories
10244,OFF-PA-10004761,"Green Bar Memo Slips, Premium",Office Supplies,Paper
10245,OFF-SAN-10004426,"SanDisk Note Cards, Premium",Office Supplies,Paper
10246,OFF-LA-10000114,"Novimex Removable Labels, 5000 Label Set",Office Supplies,Labels
10247,FUR-CHR-10000585,"Chromcraft Coffee Table, Adjustable Height",Furniture,Tables
10248,OFF-ST-10000701,"Rogers Shelving, Single Width",Office Supplies,Storage
10249,FUR-CH-10002417,"Hon Rocking Chair, Red",Furniture,Chairs
10250,TEC-BRO-10001852,"Brother Fax and Copier, Digital",Technology,Copiers
10251,FUR-OFF-10001187,"Office Star Chairmat, Black",Furniture,Chairs
10252,OFF-LA-10001188,"Novimex Shipping Labels, Adjustable",Office Supplies,Labels
10253,FUR-SAU-10003933,"Sauder Classic Bookcase, Mobile",Furniture,Bookcases
10254,OFF-EN-10000826,"GlobeWeis Manila Envelope, Set of 50",Office Supplies,Envelopes
10255,OFF-SU-10003545,"Fiskars Box Cutter, Serrated",Office Supplies,Supplies
10256,OFF-SU-10000047,"Kleencut Box Cutter, Steel",Office Supplies,Supplies
10257,OFF-SU-10001185,"Acme Letter Opener, Steel",Office Supplies,Supplies
10258,OFF-LA-10003057,"Harbour Creations Legal Exhibit Labels, Adjustable",Office Supplies,Labels
10259,OFF-AP-10004350,"KitchenAid Refrigerator, Red",Office Supplies,Appliances
10260,FUR-BO-10000120,"Sauder Stackable Bookrack, Mobile",Furniture,Bookcases
10261,OFF-AP-10000509,"Hoover Refrigerator, Black",Office Supplies,Appliances
10262,TEC-CO-10001275,"Brother Fax and Copier, Digital",Technology,Copiers
10263,FUR-TA-10002095,"Lesro Training Table, Fully Assembled",Furniture,Tables
10264,FUR-BO-10003530,"Safco Classic Bookcase, Metal",Furniture,Bookcases
10265,TEC-MA-10003349,"Panasonic Calculator, Wireless",Technology,Machines
10266,OFF-PA-10004673,"Xerox Message Books, Multicolor",Office Supplies,Paper
10267,OFF-PA-10002333,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",Office Supplies,Paper
10268,FUR-FU-10004181,"Rubbermaid Photo Frame, Black",Furniture,Furnishings
10269,OFF-ST-10004835,Plastic Stacking Crates & Casters,Office Supplies,Storage
10270,TEC-AC-10003947,"SanDisk Keyboard, Bluetooth",Technology,Accessories
10271,TEC-PH-10004389,Nokia Lumia 925,Technology,Phones
10272,OFF-FA-10003546,"Stockwell Thumb Tacks, Metal",Office Supplies,Fasteners
10273,FUR-BO-10001233,"Ikea 3-Shelf Cabinet, Mobile",Furniture,Bookcases
10274,OFF-LA-10000779,"Hon Removable Labels, Laser Printer Compatible",Office Supplies,Labels
10275,OFF-AVE-10000418,"Avery Color Coded Labels, 5000 Label Set",Office Supplies,Labels
10276,FUR-BO-10000668,"Ikea Corner Shelving, Traditional",Furniture,Bookcases
10277,OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,Art
10278,OFF-LA-10001538,"Hon File Folder Labels, 5000 Label Set",Office Supplies,Labels
10279,FUR-CH-10003168,"Office Star Swivel Stool, Set of Two",Furniture,Chairs
10280,OFF-AR-10002392,"Binney & Smith Highlighters, Blue",Office Supplies,Art
10281,TEC-MA-10000755,"Panasonic Phone, Durable",Technology,Machines
10282,OFF-JIF-10003677,"Jiffy Peel and Seal, Set of 50",Office Supplies,Envelopes
10283,FUR-RUB-10004420,"Rubbermaid Door Stop, Black",Furniture,Furnishings
10284,OFF-BI-10004562,"Acco Binder, Clear",Office Supplies,Binders
10285,OFF-BRE-10001197,"Breville Refrigerator, Black",Office Supplies,Appliances
10286,OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Office Supplies,Appliances
10287,FUR-BO-10001155,"Ikea 3-Shelf Cabinet, Metal",Furniture,Bookcases
10288,FUR-FU-10003150,"Eldon Door Stop, Erganomic",Furniture,Furnishings
10289,OFF-AP-10002794,"KitchenAid Microwave, Black",Office Supplies,Appliances
10290,OFF-ST-10002515,"Eldon Lockers, Wire Frame",Office Supplies,Storage
10291,FUR-SAF-10000351,"SAFCO Chairmat, Black",Furniture,Chairs
10292,TEC-AC-10002380,Sony 8GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories
10293,FUR-TA-10004524,"Bevis Round Table, with Bottom Storage",Furniture,Tables
10294,OFF-FA-10000349,"OIC Push Pins, 12 Pack",Office Supplies,Fasteners
10295,OFF-ACC-10000687,"Accos Clamps, 12 Pack",Office Supplies,Fasteners
10296,OFF-BI-10000724,"Avery Hole Reinforcements, Recycled",Office Supplies,Binders
10297,TEC-AC-10004938,"Memorex Router, Bluetooth",Technology,Accessories
10298,FUR-TA-10000671,"Barricks Conference Table, with Bottom Storage",Furniture,Tables
10299,OFF-BI-10000419,"Wilson Jones 3-Hole Punch, Recycled",Office Supplies,Binders
10300,TEC-PAN-10001172,"Panasonic Receipt Printer, Durable",Technology,Machines
10301,OFF-AR-10000540,"Binney & Smith Markers, Water Color",Office Supplies,Art
10302,OFF-PA-10003333,"Eaton Note Cards, 8.5 x 11",Office Supplies,Paper
10303,OFF-ENE-10000935,"Enermax Memo Slips, Premium",Office Supplies,Paper
10304,OFF-LA-10002974,"Novimex Shipping Labels, Adjustable",Office Supplies,Labels
10305,OFF-EN-10002096,"GlobeWeis Mailers, Recycled",Office Supplies,Envelopes
10306,FUR-CH-10003696,"Novimex Bag Chairs, Black",Furniture,Chairs
10307,TEC-MEM-10002280,"Memorex Flash Drive, Erganomic",Technology,Accessories
10308,TEC-MA-10003173,Hewlett-Packard 300S Scientific Calculator,Technology,Machines
10309,OFF-AR-10001338,"Boston Canvas, Easy-Erase",Office Supplies,Art
10310,FUR-FU-10003217,"Tenex Frame, Durable",Furniture,Furnishings
10311,OFF-AR-10000767,"Binney & Smith Sketch Pad, Water Color",Office Supplies,Art
10312,OFF-EN-10001533,"Kraft Mailers, with clear poly window",Office Supplies,Envelopes
10313,TEC-MA-10002306,"Epson Phone, White",Technology,Machines
10314,OFF-EN-10003018,"GlobeWeis Clasp Envelope, Set of 50",Office Supplies,Envelopes
10315,OFF-AR-10001571,"Stanley Pens, Blue",Office Supplies,Art
10316,OFF-PA-10002258,"Green Bar Message Books, 8.5 x 11",Office Supplies,Paper
10317,TEC-MA-10003787,"Panasonic Inkjet, Wireless",Technology,Machines
10318,FUR-IKE-10002147,"Ikea 3-Shelf Cabinet, Traditional",Furniture,Bookcases
10319,OFF-AVE-10002102,"Avery File Folder Labels, Adjustable",Office Supplies,Labels
10320,OFF-AP-10002203,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,Office Supplies,Appliances
10321,FUR-BO-10003647,"Ikea Classic Bookcase, Pine",Furniture,Bookcases
10322,OFF-LA-10003967,"Smead Color Coded Labels, Adjustable",Office Supplies,Labels
10323,TEC-MA-10003101,"Panasonic Printer, Red",Technology,Machines
10324,OFF-EN-10004521,"Ames Manila Envelope, Security-Tint",Office Supplies,Envelopes
10325,OFF-ENE-10003066,"Enermax Memo Slips, Multicolor",Office Supplies,Paper
10326,TEC-MA-10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Technology,Machines
10327,FUR-SAF-10001428,"Safco Corner Shelving, Pine",Furniture,Bookcases
10328,OFF-STI-10001957,"Stiletto Ruler, Serrated",Office Supplies,Supplies
10329,OFF-BRE-10004073,"Breville Refrigerator, Red",Office Supplies,Appliances
10330,FUR-TA-10002951,"Barricks Round Table, Adjustable Height",Furniture,Tables
10331,OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,Art
10332,FUR-TA-10003358,"Hon Round Table, Rectangular",Furniture,Tables
10333,TEC-PH-10003916,"Motorola Office Telephone, with Caller ID",Technology,Phones
10334,OFF-FA-10000907,"OIC Rubber Bands, Bulk Pack",Office Supplies,Fasteners
10335,OFF-HAM-10000430,"Hamilton Beach Blender, Black",Office Supplies,Appliances
10336,OFF-AP-10003884,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Office Supplies,Appliances
10337,OFF-HON-10001723,"Hon Color Coded Labels, 5000 Label Set",Office Supplies,Labels
10338,TEC-MA-10003673,Hewlett-Packard Desktjet 6988DT Refurbished Printer,Technology,Machines
10339,FUR-HON-10002837,"Hon Round Table, with Bottom Storage",Furniture,Tables
10340,OFF-AP-10000934,"Hamilton Beach Stove, Black",Office Supplies,Appliances
10341,FUR-TA-10003510,"Hon Computer Table, Fully Assembled",Furniture,Tables
10342,TEC-CO-10003813,"Sharp Ink, Color",Technology,Copiers
